ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC Difference
18083,20210310,Day 3,1,4,E. coli,100ng/mL LTA,-0.087541873
18208,20210114,Day 3,1,4,E. coli,100ng/mL LTA,-0.045080095
18208,20210118,Day 3,2,4,E. coli,100ng/mL LTA,-0.154927461
18209,20210310,Day 3,1,4,E. coli,100ng/mL LTA,-0.126568361
18216,20210210,Day 3,1,4,E. coli,100ng/mL LTA,0.145103353
19129,20201112,Day 3,1,4,E. coli,100ng/mL LTA,-0.061611409
19129,20201119,Day 3,2,4,E. coli,100ng/mL LTA,0.008014738
19129,20201207,Day 3,3,4,E. coli,100ng/mL LTA,0.068812981
19872,20210210,Day 3,1,4,E. coli,100ng/mL LTA,-0.074265074
21054,20210114,Day 3,1,4,E. coli,100ng/mL LTA,-0.09205516
21054,20210118,Day 3,2,4,E. coli,100ng/mL LTA,0.005513505
21487,20210210,Day 3,1,4,E. coli,100ng/mL LTA,-0.116076172
21494,20210310,Day 3,1,4,E. coli,100ng/mL LTA,-0.059437188
21497,20210311,Day 3,1,4,E. coli,100ng/mL LTA,-0.153102099
21498,20210311,Day 3,1,4,E. coli,100ng/mL LTA,-0.176937013
21592,20210125,Day 3,1,4,E. coli,100ng/mL LTA,0.424567987
22689,20210310,Day 3,1,4,E. coli,100ng/mL LTA,-0.026161934
2708,20210311,Day 3,1,4,E. coli,100ng/mL LTA,0.342422681
5181,20201112,Day 3,1,4,E. coli,100ng/mL LTA,-0.095571662
5181,20201119,Day 3,2,4,E. coli,100ng/mL LTA,-0.372307979
5181,20201207,Day 3,3,4,E. coli,100ng/mL LTA,0.106015984
5422,20210125,Day 3,1,4,E. coli,100ng/mL LTA,0.020447331
5444,20210210,Day 3,1,4,E. coli,100ng/mL LTA,0.056970909
5686,20210311,Day 3,1,4,E. coli,100ng/mL LTA,0.000969769
9534,20210125,Day 3,1,4,E. coli,100ng/mL LTA,-0.247841014
10230,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,-0.111405096
11458,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,-0.672369027
11458,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,-0.954242509
13875,20201112,Day 3,1,1,E. coli,Autoclaved bacteria,-0.123598616
13875,20201119,Day 3,2,1,E. coli,Autoclaved bacteria,-0.084696871
13875,20201207,Day 3,3,1,E. coli,Autoclaved bacteria,-0.067754816
13877,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,0.131311752
13903,20201112,Day 3,1,1,E. coli,Autoclaved bacteria,0.007337183
13903,20201119,Day 3,2,1,E. coli,Autoclaved bacteria,0.01720203
13903,20201207,Day 3,3,1,E. coli,Autoclaved bacteria,0.070422942
14000,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,-0.047995683
14000,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0.09067809
146,20201112,Day 3,1,1,E. coli,Autoclaved bacteria,-0.053543689
146,20201119,Day 3,2,1,E. coli,Autoclaved bacteria,0.072578329
146,20201207,Day 3,3,1,E. coli,Autoclaved bacteria,-0.013019098
15555,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,0.251056021
15555,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0.04219768
16322,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,-0.101950238
16893,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,-0.035917863
17529,20210311,Day 3,1,1,E. coli,Autoclaved bacteria,0.030157454
18083,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,-0.141145635
18208,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,0.003097579
18208,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,-0.122610945
18209,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,-0.192646112
18216,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,-0.338364436
19129,20201112,Day 3,1,1,E. coli,Autoclaved bacteria,-0.224349619
19129,20201119,Day 3,2,1,E. coli,Autoclaved bacteria,-0.018513331
19129,20201207,Day 3,3,1,E. coli,Autoclaved bacteria,-0.009358324
19872,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,-0.530482749
21054,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,0.075766225
21054,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0.107599646
21487,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,-0.263661246
21494,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,-0.086501338
21497,20210311,Day 3,1,1,E. coli,Autoclaved bacteria,0.073470365
21498,20210311,Day 3,1,1,E. coli,Autoclaved bacteria,-0.123189663
21592,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,-0.046000045
22689,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,0.026648955
2708,20210311,Day 3,1,1,E. coli,Autoclaved bacteria,-0.636822098
5181,20201112,Day 3,1,1,E. coli,Autoclaved bacteria,-0.10867648
5181,20201119,Day 3,2,1,E. coli,Autoclaved bacteria,-0.100205852
5181,20201207,Day 3,3,1,E. coli,Autoclaved bacteria,-0.07367619
5422,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,-0.02847347
5444,20210210,Day 3,1,1,E. coli,Autoclaved bacteria,-0.036893747
5686,20210311,Day 3,1,1,E. coli,Autoclaved bacteria,0.037194542
9534,20210125,Day 3,1,1,E. coli,Autoclaved bacteria,-0.028945478
10230,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,-0.284874118
11458,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,-0.074861089
11458,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,-0.131509126
13875,20201112,Day 3,1,2,E. coli,Autoclaved bacteria,-0.136147949
13875,20201119,Day 3,2,2,E. coli,Autoclaved bacteria,-0.275434301
13875,20201207,Day 3,3,2,E. coli,Autoclaved bacteria,-0.225960474
13877,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,-0.096081997
13903,20201112,Day 3,1,2,E. coli,Autoclaved bacteria,0.073243006
13903,20201119,Day 3,2,2,E. coli,Autoclaved bacteria,-0.196130108
13903,20201207,Day 3,3,2,E. coli,Autoclaved bacteria,0.257328725
14000,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,-0.034113582
14000,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0.184250993
146,20201112,Day 3,1,2,E. coli,Autoclaved bacteria,-0.098175739
146,20201119,Day 3,2,2,E. coli,Autoclaved bacteria,-0.103487736
146,20201207,Day 3,3,2,E. coli,Autoclaved bacteria,-0.101046258
15555,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,0.491361694
15555,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,-0.255272505
16322,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,-0.011311407
16893,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,-0.114428726
17529,20210311,Day 3,1,2,E. coli,Autoclaved bacteria,0.019331767
18083,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,-0.343217546
18208,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,0.088961318
18208,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,-0.214276134
18209,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,-0.339018339
18216,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,-0.196251682
19129,20201112,Day 3,1,2,E. coli,Autoclaved bacteria,0.02310336
19129,20201119,Day 3,2,2,E. coli,Autoclaved bacteria,-0.272822145
19129,20201207,Day 3,3,2,E. coli,Autoclaved bacteria,-0.496582508
19872,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,-0.411008454
21054,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,-0.224830428
21054,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0.000151772
21487,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,-0.306415799
21494,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,-0.191321681
21497,20210311,Day 3,1,2,E. coli,Autoclaved bacteria,-0.086534074
21498,20210311,Day 3,1,2,E. coli,Autoclaved bacteria,0.186968613
21592,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,0.286730943
22689,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,-0.063645828
2708,20210311,Day 3,1,2,E. coli,Autoclaved bacteria,0.133893579
5181,20201112,Day 3,1,2,E. coli,Autoclaved bacteria,-0.218104808
5181,20201119,Day 3,2,2,E. coli,Autoclaved bacteria,0.200635533
5181,20201207,Day 3,3,2,E. coli,Autoclaved bacteria,0.01120849
5422,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,-0.03769739
5444,20210210,Day 3,1,2,E. coli,Autoclaved bacteria,-0.03996661
5686,20210311,Day 3,1,2,E. coli,Autoclaved bacteria,0.041139048
9534,20210125,Day 3,1,2,E. coli,Autoclaved bacteria,-0.205043593
10230,20210125,Day 3,1,3,E. coli,Autoclaved bacteria,-0.214287035
11458,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,-0.564256638
11458,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,-1.319171602
13875,20201112,Day 3,1,3,E. coli,Autoclaved bacteria,0.005519704
13875,20201119,Day 3,2,3,E. coli,Autoclaved bacteria,-0.078103592
13875,20201207,Day 3,3,3,E. coli,Autoclaved bacteria,-0.064310262
13877,20210310,Day 3,1,3,E. coli,Autoclaved bacteria,0.09928711
13903,20201112,Day 3,1,3,E. coli,Autoclaved bacteria,0.067649247
13903,20201119,Day 3,2,3,E. coli,Autoclaved bacteria,-0.16497841
13903,20201207,Day 3,3,3,E. coli,Autoclaved bacteria,0.186789996
14000,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,-0.160797922
14000,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,0.056927916
146,20201112,Day 3,1,3,E. coli,Autoclaved bacteria,-0.15128578
146,20201119,Day 3,2,3,E. coli,Autoclaved bacteria,-0.086686805
146,20201207,Day 3,3,3,E. coli,Autoclaved bacteria,-0.011049668
15555,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,0.077412223
15555,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,-0.087150176
16322,20210125,Day 3,1,3,E. coli,Autoclaved bacteria,-0.128994885
16893,20210210,Day 3,1,3,E. coli,Autoclaved bacteria,-0.08169059
17529,20210311,Day 3,1,3,E. coli,Autoclaved bacteria,-0.022777742
18083,20210310,Day 3,1,3,E. coli,Autoclaved bacteria,0.075030467
18208,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,-0.040223684
18208,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,-0.033298684
18209,20210310,Day 3,1,3,E. coli,Autoclaved bacteria,-0.061194461
18216,20210210,Day 3,1,3,E. coli,Autoclaved bacteria,-0.056636164
19129,20201112,Day 3,1,3,E. coli,Autoclaved bacteria,0.058907987
19129,20201119,Day 3,2,3,E. coli,Autoclaved bacteria,-0.205809238
19129,20201207,Day 3,3,3,E. coli,Autoclaved bacteria,0.080727959
19872,20210210,Day 3,1,3,E. coli,Autoclaved bacteria,-0.159928044
21054,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,-0.241674789
21054,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,0.037457706
21487,20210210,Day 3,1,3,E. coli,Autoclaved bacteria,-0.225294573
21494,20210310,Day 3,1,3,E. coli,Autoclaved bacteria,-0.123259704
21497,20210311,Day 3,1,3,E. coli,Autoclaved bacteria,-0.096961589
21498,20210311,Day 3,1,3,E. coli,Autoclaved bacteria,-0.024268575
21592,20210125,Day 3,1,3,E. coli,Autoclaved bacteria,-0.105279238
22689,20210310,Day 3,1,3,E. coli,Autoclaved bacteria,-0.111502049
2708,20210311,Day 3,1,3,E. coli,Autoclaved bacteria,0.301029996
5181,20201112,Day 3,1,3,E. coli,Autoclaved bacteria,-0.135662602
5181,20201119,Day 3,2,3,E. coli,Autoclaved bacteria,0.011021683
5181,20201207,Day 3,3,3,E. coli,Autoclaved bacteria,0.02665001
5422,20210125,Day 3,1,3,E. coli,Autoclaved bacteria,-0.062222234
5444,20210210,Day 3,1,3,E. coli,Autoclaved bacteria,-0.027096985
5686,20210311,Day 3,1,3,E. coli,Autoclaved bacteria,-0.042037725
9534,20210125,Day 3,1,3,E. coli,Autoclaved bacteria,-0.280068016
10230,20210125,Day 3,1,4,E. coli,Autoclaved bacteria,-0.195727558
11458,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,-0.021937762
11458,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,-0.176091259
13875,20201112,Day 3,1,4,E. coli,Autoclaved bacteria,-0.073286968
13875,20201119,Day 3,2,4,E. coli,Autoclaved bacteria,-0.107720932
13875,20201207,Day 3,3,4,E. coli,Autoclaved bacteria,-0.240112137
13877,20210310,Day 3,1,4,E. coli,Autoclaved bacteria,-0.030109058
13903,20201112,Day 3,1,4,E. coli,Autoclaved bacteria,-0.127600407
13903,20201119,Day 3,2,4,E. coli,Autoclaved bacteria,0.040080358
13903,20201207,Day 3,3,4,E. coli,Autoclaved bacteria,0.254162149
14000,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,-0.269054983
14000,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,0.166128559
146,20201112,Day 3,1,4,E. coli,Autoclaved bacteria,-0.180582452
146,20201119,Day 3,2,4,E. coli,Autoclaved bacteria,-0.128601664
146,20201207,Day 3,3,4,E. coli,Autoclaved bacteria,-0.409071574
15555,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,0.085430195
15555,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,-0.056481356
16322,20210125,Day 3,1,4,E. coli,Autoclaved bacteria,-0.090951465
16893,20210210,Day 3,1,4,E. coli,Autoclaved bacteria,-0.167416396
17529,20210311,Day 3,1,4,E. coli,Autoclaved bacteria,-0.034891632
18083,20210310,Day 3,1,4,E. coli,Autoclaved bacteria,-0.100558666
18208,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,0.371708568
18208,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,-0.185924762
18209,20210310,Day 3,1,4,E. coli,Autoclaved bacteria,-0.353559047
18216,20210210,Day 3,1,4,E. coli,Autoclaved bacteria,-0.033369472
19129,20201112,Day 3,1,4,E. coli,Autoclaved bacteria,-0.015197299
19129,20201119,Day 3,2,4,E. coli,Autoclaved bacteria,-0.070281547
19129,20201207,Day 3,3,4,E. coli,Autoclaved bacteria,-0.36484258
19872,20210210,Day 3,1,4,E. coli,Autoclaved bacteria,-0.262726024
21054,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,-0.053724747
21054,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,-0.065314938
21487,20210210,Day 3,1,4,E. coli,Autoclaved bacteria,-0.277838333
21494,20210310,Day 3,1,4,E. coli,Autoclaved bacteria,-0.007764508
21497,20210311,Day 3,1,4,E. coli,Autoclaved bacteria,-0.151570795
21498,20210311,Day 3,1,4,E. coli,Autoclaved bacteria,0.413452175
21592,20210125,Day 3,1,4,E. coli,Autoclaved bacteria,0.193461451
22689,20210310,Day 3,1,4,E. coli,Autoclaved bacteria,-0.066541096
2708,20210311,Day 3,1,4,E. coli,Autoclaved bacteria,0.388180171
5181,20201112,Day 3,1,4,E. coli,Autoclaved bacteria,-0.20701529
5181,20201119,Day 3,2,4,E. coli,Autoclaved bacteria,-0.482741615
5181,20201207,Day 3,3,4,E. coli,Autoclaved bacteria,0.236090509
5422,20210125,Day 3,1,4,E. coli,Autoclaved bacteria,0.040216358
5444,20210210,Day 3,1,4,E. coli,Autoclaved bacteria,-0.115970993
5686,20210311,Day 3,1,4,E. coli,Autoclaved bacteria,0.033378552
9534,20210125,Day 3,1,4,E. coli,Autoclaved bacteria,-0.244151149
10230,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0.030564791
11458,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,-1.260804994
13875,20201118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.411417886
13875,20201123,Day 7,2,1,E. coli,0.1ng/mL LPS,0.097253193
13875,20201215,Day 7,3,1,E. coli,0.1ng/mL LPS,-0.392543436
13877,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.197906794
13903,20201118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.426224727
13903,20201123,Day 7,2,1,E. coli,0.1ng/mL LPS,0.030586969
13903,20201215,Day 7,3,1,E. coli,0.1ng/mL LPS,-0.296491872
14000,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.289273574
146,20201118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.362471978
146,20201123,Day 7,2,1,E. coli,0.1ng/mL LPS,-0.045358872
146,20201215,Day 7,3,1,E. coli,0.1ng/mL LPS,0.086675729
15555,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.032184683
16322,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.117729509
16893,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.198900869
17529,20210315,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.007598997
18083,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,0.477121255
18208,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.160319056
18209,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.291382898
18216,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.176807118
19129,20201118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.752635851
19129,20201123,Day 7,2,1,E. coli,0.1ng/mL LPS,-0.128464828
19129,20201215,Day 7,3,1,E. coli,0.1ng/mL LPS,-0.334956116
19872,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.13709651
21054,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.227963408
21487,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.25927436
21494,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.256662762
21497,20210315,Day 7,1,1,E. coli,0.1ng/mL LPS,0.075472995
21498,20210315,Day 7,1,1,E. coli,0.1ng/mL LPS,0.283675188
21592,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,0.065149954
22689,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.177051026
2708,20210315,Day 7,1,1,E. coli,0.1ng/mL LPS,0.366708771
5181,20201118,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.562474886
5181,20201123,Day 7,2,1,E. coli,0.1ng/mL LPS,0.111481259
5181,20201215,Day 7,3,1,E. coli,0.1ng/mL LPS,-0.172364819
5422,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.472372225
5444,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,0.060265921
5686,20210315,Day 7,1,1,E. coli,0.1ng/mL LPS,0.093904503
9534,20210127,Day 7,1,1,E. coli,0.1ng/mL LPS,-0.358974979
10230,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.071145726
11458,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.285390861
13875,20201118,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.271612084
13875,20201123,Day 7,2,2,E. coli,0.1ng/mL LPS,0.070647781
13875,20201215,Day 7,3,2,E. coli,0.1ng/mL LPS,-0.081064679
13877,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.302643475
13903,20201118,Day 7,1,2,E. coli,0.1ng/mL LPS,0.133876824
13903,20201123,Day 7,2,2,E. coli,0.1ng/mL LPS,0.133644461
13903,20201215,Day 7,3,2,E. coli,0.1ng/mL LPS,-0.231560285
14000,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.075971119
146,20201118,Day 7,1,2,E. coli,0.1ng/mL LPS,0.136418554
146,20201123,Day 7,2,2,E. coli,0.1ng/mL LPS,-0.109296188
146,20201215,Day 7,3,2,E. coli,0.1ng/mL LPS,-0.425557663
15555,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0.514104821
16322,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.145711593
16893,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.075764214
17529,20210315,Day 7,1,2,E. coli,0.1ng/mL LPS,0.05202374
18083,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,0.28172484
18208,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,0.080140628
18209,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.280332756
18216,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.219254418
19129,20201118,Day 7,1,2,E. coli,0.1ng/mL LPS,0.244760839
19129,20201123,Day 7,2,2,E. coli,0.1ng/mL LPS,-0.04165321
19129,20201215,Day 7,3,2,E. coli,0.1ng/mL LPS,-0.091397588
19872,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.096525268
21054,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.138085315
21487,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.170247006
21494,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.050917984
21497,20210315,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.199090292
21498,20210315,Day 7,1,2,E. coli,0.1ng/mL LPS,0.717851944
21592,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.116517949
22689,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.202199385
2708,20210315,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.73239376
5181,20201118,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.475096568
5181,20201123,Day 7,2,2,E. coli,0.1ng/mL LPS,-0.048507211
5181,20201215,Day 7,3,2,E. coli,0.1ng/mL LPS,-0.106730208
5422,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.136065592
5444,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,-0.022276395
5686,20210315,Day 7,1,2,E. coli,0.1ng/mL LPS,0.278027356
9534,20210127,Day 7,1,2,E. coli,0.1ng/mL LPS,0.003039936
10230,20210127,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.089563784
11458,20210118,Day 7,1,3,E. coli,0.1ng/mL LPS,-1.032106636
13875,20201118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.520099198
13875,20201123,Day 7,2,3,E. coli,0.1ng/mL LPS,-0.037168878
13875,20201215,Day 7,3,3,E. coli,0.1ng/mL LPS,-0.364465714
13877,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.244835019
13903,20201118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.385194317
13903,20201123,Day 7,2,3,E. coli,0.1ng/mL LPS,-0.02066968
13903,20201215,Day 7,3,3,E. coli,0.1ng/mL LPS,-0.300860845
14000,20210118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.173783632
146,20201118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.279826714
146,20201123,Day 7,2,3,E. coli,0.1ng/mL LPS,-0.022034156
146,20201215,Day 7,3,3,E. coli,0.1ng/mL LPS,-0.291790352
15555,20210118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.444452138
16322,20210127,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.228323248
16893,20210210,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.211488365
17529,20210315,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.055389454
18083,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,0.161368002
18208,20210118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.076346273
18209,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.287752059
18216,20210210,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.184847133
19129,20201118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.212389733
19129,20201123,Day 7,2,3,E. coli,0.1ng/mL LPS,-0.193259284
19129,20201215,Day 7,3,3,E. coli,0.1ng/mL LPS,-0.283725137
19872,20210210,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.155314923
21054,20210118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.08630211
21487,20210210,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.308923819
21494,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.172869475
21497,20210315,Day 7,1,3,E. coli,0.1ng/mL LPS,0.019322386
21498,20210315,Day 7,1,3,E. coli,0.1ng/mL LPS,0.117823661
21592,20210127,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.418736351
22689,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.151852791
2708,20210315,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.141329153
5181,20201118,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.007508719
5181,20201123,Day 7,2,3,E. coli,0.1ng/mL LPS,0.041203285
5181,20201215,Day 7,3,3,E. coli,0.1ng/mL LPS,-0.221019517
5422,20210127,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.492790202
5444,20210210,Day 7,1,3,E. coli,0.1ng/mL LPS,0.022681998
5686,20210315,Day 7,1,3,E. coli,0.1ng/mL LPS,0.291159242
9534,20210127,Day 7,1,3,E. coli,0.1ng/mL LPS,-0.538153947
10230,20210127,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.061714263
11458,20210118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.461449135
13875,20201118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.051372809
13875,20201123,Day 7,2,4,E. coli,0.1ng/mL LPS,-0.003460532
13875,20201215,Day 7,3,4,E. coli,0.1ng/mL LPS,-0.124870873
13877,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.326274553
13903,20201118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.295691805
13903,20201123,Day 7,2,4,E. coli,0.1ng/mL LPS,0.042101352
13903,20201215,Day 7,3,4,E. coli,0.1ng/mL LPS,-0.136806989
14000,20210118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.116128763
146,20201118,Day 7,1,4,E. coli,0.1ng/mL LPS,-1.479005399
146,20201123,Day 7,2,4,E. coli,0.1ng/mL LPS,-0.607012092
146,20201215,Day 7,3,4,E. coli,0.1ng/mL LPS,-0.071198497
15555,20210118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.236089189
16322,20210127,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.161817858
16893,20210210,Day 7,1,4,E. coli,0.1ng/mL LPS,0.263740911
17529,20210315,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.100917975
18083,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,0.128167707
18208,20210118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.027594212
18209,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,0.044151964
18216,20210210,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.090755204
19129,20201118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.127881943
19129,20201123,Day 7,2,4,E. coli,0.1ng/mL LPS,-0.031292358
19129,20201215,Day 7,3,4,E. coli,0.1ng/mL LPS,0.288065018
19872,20210210,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.102813891
21054,20210118,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.079345627
21487,20210210,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.138761369
21494,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.272144427
21497,20210315,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.189386549
21498,20210315,Day 7,1,4,E. coli,0.1ng/mL LPS,0.667535841
21592,20210127,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.106937282
22689,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,-0.103580531
