ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,Hours,RLU
14000,20210114,Day 3,1,1,S. aureus,0.1ng/mL LTA,0,4
14000,20210114,Day 3,1,2,S. aureus,0.1ng/mL LTA,0,12
14000,20210114,Day 3,1,3,S. aureus,0.1ng/mL LTA,0,12
14000,20210114,Day 3,1,4,S. aureus,0.1ng/mL LTA,0,6
14000,20210114,Day 3,1,1,S. aureus,100ng/mL LTA,0,4
14000,20210114,Day 3,1,2,S. aureus,100ng/mL LTA,0,6
14000,20210114,Day 3,1,3,S. aureus,100ng/mL LTA,0,6
14000,20210114,Day 3,1,4,S. aureus,100ng/mL LTA,0,6
14000,20210114,Day 3,1,1,S. aureus,Fungi alone,0,10
14000,20210114,Day 3,1,2,S. aureus,Fungi alone,0,4
14000,20210114,Day 3,1,3,S. aureus,Fungi alone,0,8
14000,20210114,Day 3,1,4,S. aureus,Fungi alone,0,8
14000,20210114,Day 3,1,1,S. aureus,Autoclaved bacteria,0,8
14000,20210114,Day 3,1,2,S. aureus,Autoclaved bacteria,0,8
14000,20210114,Day 3,1,3,S. aureus,Autoclaved bacteria,0,4
14000,20210114,Day 3,1,4,S. aureus,Autoclaved bacteria,0,6
14000,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LPS,0,22
14000,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LPS,0,18
14000,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LPS,0,32
14000,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LPS,0,20
14000,20210118,Day 3,2,1,A. baumannii,100ng/mL LPS,0,22
14000,20210118,Day 3,2,2,A. baumannii,100ng/mL LPS,0,18
14000,20210118,Day 3,2,3,A. baumannii,100ng/mL LPS,0,14
14000,20210118,Day 3,2,4,A. baumannii,100ng/mL LPS,0,24
14000,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,0,18
14000,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,0,16
14000,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,0,16
14000,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,0,16
14000,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,0,20
14000,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,0,18
14000,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,0,18
14000,20210118,Day 3,2,4,A. baumannii,100ng/mL LTA,0,24
14000,20210118,Day 3,2,1,A. baumannii,Fungi alone,0,24
14000,20210118,Day 3,2,2,A. baumannii,Fungi alone,0,14
14000,20210118,Day 3,2,3,A. baumannii,Fungi alone,0,20
14000,20210118,Day 3,2,4,A. baumannii,Fungi alone,0,16
14000,20210118,Day 3,2,1,A. baumannii,Autoclaved bacteria,0,24
14000,20210118,Day 3,2,2,A. baumannii,Autoclaved bacteria,0,24
14000,20210118,Day 3,2,3,A. baumannii,Autoclaved bacteria,0,22
14000,20210118,Day 3,2,4,A. baumannii,Autoclaved bacteria,0,24
14000,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,0,12
14000,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,0,12
14000,20210118,Day 3,2,3,E. coli,0.1ng/mL LPS,0,18
14000,20210118,Day 3,2,4,E. coli,0.1ng/mL LPS,0,14
14000,20210118,Day 3,2,1,E. coli,100ng/mL LPS,0,14
14000,20210118,Day 3,2,2,E. coli,100ng/mL LPS,0,18
14000,20210118,Day 3,2,3,E. coli,100ng/mL LPS,0,16
14000,20210118,Day 3,2,4,E. coli,100ng/mL LPS,0,12
14000,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,0,10
14000,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,0,12
14000,20210118,Day 3,2,3,E. coli,0.1ng/mL LTA,0,12
14000,20210118,Day 3,2,4,E. coli,0.1ng/mL LTA,0,18
14000,20210118,Day 3,2,1,E. coli,100ng/mL LTA,0,18
14000,20210118,Day 3,2,2,E. coli,100ng/mL LTA,0,10
14000,20210118,Day 3,2,3,E. coli,100ng/mL LTA,0,10
14000,20210118,Day 3,2,4,E. coli,100ng/mL LTA,0,6
14000,20210118,Day 3,2,1,E. coli,Fungi alone,0,14
14000,20210118,Day 3,2,2,E. coli,Fungi alone,0,14
14000,20210118,Day 3,2,3,E. coli,Fungi alone,0,14
14000,20210118,Day 3,2,4,E. coli,Fungi alone,0,14
14000,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,0,14
14000,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,0,18
14000,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,0,18
14000,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,0,18
14000,20210118,Day 3,2,1,P. aeruginosa,0.1ng/mL LPS,0,12
14000,20210118,Day 3,2,2,P. aeruginosa,0.1ng/mL LPS,0,16
14000,20210118,Day 3,2,3,P. aeruginosa,0.1ng/mL LPS,0,22
14000,20210118,Day 3,2,4,P. aeruginosa,0.1ng/mL LPS,0,20
14000,20210118,Day 3,2,1,P. aeruginosa,100ng/mL LPS,0,18
14000,20210118,Day 3,2,2,P. aeruginosa,100ng/mL LPS,0,8
14000,20210118,Day 3,2,3,P. aeruginosa,100ng/mL LPS,0,4
14000,20210118,Day 3,2,4,P. aeruginosa,100ng/mL LPS,0,6
14000,20210118,Day 3,2,1,P. aeruginosa,0.1ng/mL LTA,0,16
14000,20210118,Day 3,2,2,P. aeruginosa,0.1ng/mL LTA,0,16
14000,20210118,Day 3,2,3,P. aeruginosa,0.1ng/mL LTA,0,12
14000,20210118,Day 3,2,4,P. aeruginosa,0.1ng/mL LTA,0,10
14000,20210118,Day 3,2,1,P. aeruginosa,100ng/mL LTA,0,10
14000,20210118,Day 3,2,2,P. aeruginosa,100ng/mL LTA,0,18
14000,20210118,Day 3,2,3,P. aeruginosa,100ng/mL LTA,0,12
14000,20210118,Day 3,2,4,P. aeruginosa,100ng/mL LTA,0,8
14000,20210118,Day 3,2,1,P. aeruginosa,Fungi alone,0,12
14000,20210118,Day 3,2,2,P. aeruginosa,Fungi alone,0,14
14000,20210118,Day 3,2,3,P. aeruginosa,Fungi alone,0,22
14000,20210118,Day 3,2,4,P. aeruginosa,Fungi alone,0,16
14000,20210118,Day 3,2,1,P. aeruginosa,Autoclaved bacteria,0,18
14000,20210118,Day 3,2,2,P. aeruginosa,Autoclaved bacteria,0,16
14000,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,0,8
14000,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,0,10
14000,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,0,4
14000,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,0,4
14000,20210118,Day 3,2,3,S. aureus,0.1ng/mL LPS,0,2
14000,20210118,Day 3,2,4,S. aureus,0.1ng/mL LPS,0,10
14000,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,0,8
14000,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,0,6
14000,20210118,Day 3,2,3,S. aureus,100ng/mL LPS,0,4
14000,20210118,Day 3,2,4,S. aureus,100ng/mL LPS,0,10
14000,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,0,4
14000,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,0,4
14000,20210118,Day 3,2,3,S. aureus,0.1ng/mL LTA,0,8
14000,20210118,Day 3,2,4,S. aureus,0.1ng/mL LTA,0,6
14000,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,0,6
14000,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,0,6
14000,20210118,Day 3,2,3,S. aureus,100ng/mL LTA,0,8
14000,20210118,Day 3,2,4,S. aureus,100ng/mL LTA,0,8
14000,20210118,Day 3,2,1,S. aureus,Fungi alone,0,12
14000,20210118,Day 3,2,2,S. aureus,Fungi alone,0,10
14000,20210118,Day 3,2,3,S. aureus,Fungi alone,0,4
14000,20210118,Day 3,2,4,S. aureus,Fungi alone,0,6
14000,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,0,6
14000,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,0,12
14000,20210118,Day 3,2,3,S. aureus,Autoclaved bacteria,0,10
14000,20210118,Day 3,2,4,S. aureus,Autoclaved bacteria,0,10
14000,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LPS,2,28
14000,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LPS,2,44
14000,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LPS,2,54
14000,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LPS,2,46
14000,20210118,Day 3,2,1,A. baumannii,100ng/mL LPS,2,36
14000,20210118,Day 3,2,2,A. baumannii,100ng/mL LPS,2,38
14000,20210118,Day 3,2,3,A. baumannii,100ng/mL LPS,2,44
14000,20210118,Day 3,2,4,A. baumannii,100ng/mL LPS,2,36
14000,20210118,Day 3,2,1,A. baumannii,0.1ng/mL LTA,2,24
14000,20210118,Day 3,2,2,A. baumannii,0.1ng/mL LTA,2,40
14000,20210118,Day 3,2,3,A. baumannii,0.1ng/mL LTA,2,44
14000,20210118,Day 3,2,4,A. baumannii,0.1ng/mL LTA,2,44
14000,20210118,Day 3,2,1,A. baumannii,100ng/mL LTA,2,46
14000,20210118,Day 3,2,2,A. baumannii,100ng/mL LTA,2,26
14000,20210118,Day 3,2,3,A. baumannii,100ng/mL LTA,2,36
14000,20210118,Day 3,2,4,A. baumannii,100ng/mL LTA,2,42
14000,20210118,Day 3,2,1,A. baumannii,Fungi alone,2,32
14000,20210118,Day 3,2,2,A. baumannii,Fungi alone,2,38
14000,20210118,Day 3,2,3,A. baumannii,Fungi alone,2,40
14000,20210118,Day 3,2,4,A. baumannii,Fungi alone,2,46
14000,20210118,Day 3,2,1,A. baumannii,Autoclaved bacteria,2,34
14000,20210118,Day 3,2,2,A. baumannii,Autoclaved bacteria,2,38
14000,20210118,Day 3,2,3,A. baumannii,Autoclaved bacteria,2,48
14000,20210118,Day 3,2,4,A. baumannii,Autoclaved bacteria,2,42
14000,20210118,Day 3,2,1,E. coli,0.1ng/mL LPS,2,22
14000,20210118,Day 3,2,2,E. coli,0.1ng/mL LPS,2,26
14000,20210118,Day 3,2,3,E. coli,0.1ng/mL LPS,2,20
14000,20210118,Day 3,2,4,E. coli,0.1ng/mL LPS,2,14
14000,20210118,Day 3,2,1,E. coli,100ng/mL LPS,2,20
14000,20210118,Day 3,2,2,E. coli,100ng/mL LPS,2,26
14000,20210118,Day 3,2,3,E. coli,100ng/mL LPS,2,18
14000,20210118,Day 3,2,4,E. coli,100ng/mL LPS,2,22
14000,20210118,Day 3,2,1,E. coli,0.1ng/mL LTA,2,22
14000,20210118,Day 3,2,2,E. coli,0.1ng/mL LTA,2,16
14000,20210118,Day 3,2,3,E. coli,0.1ng/mL LTA,2,14
14000,20210118,Day 3,2,4,E. coli,0.1ng/mL LTA,2,24
14000,20210118,Day 3,2,1,E. coli,100ng/mL LTA,2,30
14000,20210118,Day 3,2,2,E. coli,100ng/mL LTA,2,18
14000,20210118,Day 3,2,3,E. coli,100ng/mL LTA,2,22
14000,20210118,Day 3,2,4,E. coli,100ng/mL LTA,2,20
14000,20210118,Day 3,2,1,E. coli,Fungi alone,2,22
14000,20210118,Day 3,2,2,E. coli,Fungi alone,2,22
14000,20210118,Day 3,2,3,E. coli,Fungi alone,2,18
14000,20210118,Day 3,2,4,E. coli,Fungi alone,2,26
14000,20210118,Day 3,2,1,E. coli,Autoclaved bacteria,2,20
14000,20210118,Day 3,2,2,E. coli,Autoclaved bacteria,2,16
14000,20210118,Day 3,2,3,E. coli,Autoclaved bacteria,2,20
14000,20210118,Day 3,2,4,E. coli,Autoclaved bacteria,2,18
14000,20210118,Day 3,2,1,P. aeruginosa,0.1ng/mL LPS,2,32
14000,20210118,Day 3,2,2,P. aeruginosa,0.1ng/mL LPS,2,76
14000,20210118,Day 3,2,3,P. aeruginosa,0.1ng/mL LPS,2,38
14000,20210118,Day 3,2,4,P. aeruginosa,0.1ng/mL LPS,2,52
14000,20210118,Day 3,2,1,P. aeruginosa,100ng/mL LPS,2,64
14000,20210118,Day 3,2,2,P. aeruginosa,100ng/mL LPS,2,44
14000,20210118,Day 3,2,3,P. aeruginosa,100ng/mL LPS,2,50
14000,20210118,Day 3,2,4,P. aeruginosa,100ng/mL LPS,2,48
14000,20210118,Day 3,2,1,P. aeruginosa,0.1ng/mL LTA,2,44
14000,20210118,Day 3,2,2,P. aeruginosa,0.1ng/mL LTA,2,64
14000,20210118,Day 3,2,3,P. aeruginosa,0.1ng/mL LTA,2,38
14000,20210118,Day 3,2,4,P. aeruginosa,0.1ng/mL LTA,2,30
14000,20210118,Day 3,2,1,P. aeruginosa,100ng/mL LTA,2,34
14000,20210118,Day 3,2,2,P. aeruginosa,100ng/mL LTA,2,54
14000,20210118,Day 3,2,3,P. aeruginosa,100ng/mL LTA,2,36
14000,20210118,Day 3,2,4,P. aeruginosa,100ng/mL LTA,2,28
14000,20210118,Day 3,2,1,P. aeruginosa,Fungi alone,2,38
14000,20210118,Day 3,2,2,P. aeruginosa,Fungi alone,2,58
14000,20210118,Day 3,2,3,P. aeruginosa,Fungi alone,2,42
14000,20210118,Day 3,2,4,P. aeruginosa,Fungi alone,2,48
14000,20210118,Day 3,2,1,P. aeruginosa,Autoclaved bacteria,2,62
14000,20210118,Day 3,2,2,P. aeruginosa,Autoclaved bacteria,2,38
14000,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,2,42
14000,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,2,38
14000,20210118,Day 3,2,1,S. aureus,0.1ng/mL LPS,2,20
14000,20210118,Day 3,2,2,S. aureus,0.1ng/mL LPS,2,10
14000,20210118,Day 3,2,3,S. aureus,0.1ng/mL LPS,2,14
14000,20210118,Day 3,2,4,S. aureus,0.1ng/mL LPS,2,10
14000,20210118,Day 3,2,1,S. aureus,100ng/mL LPS,2,12
14000,20210118,Day 3,2,2,S. aureus,100ng/mL LPS,2,12
14000,20210118,Day 3,2,3,S. aureus,100ng/mL LPS,2,14
14000,20210118,Day 3,2,4,S. aureus,100ng/mL LPS,2,10
14000,20210118,Day 3,2,1,S. aureus,0.1ng/mL LTA,2,14
14000,20210118,Day 3,2,2,S. aureus,0.1ng/mL LTA,2,14
14000,20210118,Day 3,2,3,S. aureus,0.1ng/mL LTA,2,14
14000,20210118,Day 3,2,4,S. aureus,0.1ng/mL LTA,2,8
14000,20210118,Day 3,2,1,S. aureus,100ng/mL LTA,2,12
14000,20210118,Day 3,2,2,S. aureus,100ng/mL LTA,2,10
14000,20210118,Day 3,2,3,S. aureus,100ng/mL LTA,2,10
14000,20210118,Day 3,2,4,S. aureus,100ng/mL LTA,2,18
14000,20210118,Day 3,2,1,S. aureus,Fungi alone,2,14
14000,20210118,Day 3,2,2,S. aureus,Fungi alone,2,18
14000,20210118,Day 3,2,3,S. aureus,Fungi alone,2,16
14000,20210118,Day 3,2,4,S. aureus,Fungi alone,2,24
14000,20210118,Day 3,2,1,S. aureus,Autoclaved bacteria,2,14
14000,20210118,Day 3,2,2,S. aureus,Autoclaved bacteria,2,28
14000,20210118,Day 3,2,3,S. aureus,Autoclaved bacteria,2,22
14000,20210118,Day 3,2,4,S. aureus,Autoclaved bacteria,2,18
14000,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LPS,2,40
14000,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LPS,2,38
14000,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LPS,2,50
14000,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LPS,2,44
14000,20210114,Day 3,1,1,A. baumannii,100ng/mL LPS,2,52
14000,20210114,Day 3,1,2,A. baumannii,100ng/mL LPS,2,44
14000,20210114,Day 3,1,3,A. baumannii,100ng/mL LPS,2,40
14000,20210114,Day 3,1,4,A. baumannii,100ng/mL LPS,2,32
14000,20210114,Day 3,1,1,A. baumannii,0.1ng/mL LTA,2,24
14000,20210114,Day 3,1,2,A. baumannii,0.1ng/mL LTA,2,38
14000,20210114,Day 3,1,3,A. baumannii,0.1ng/mL LTA,2,34
14000,20210114,Day 3,1,4,A. baumannii,0.1ng/mL LTA,2,44
14000,20210114,Day 3,1,1,A. baumannii,100ng/mL LTA,2,24
14000,20210114,Day 3,1,2,A. baumannii,100ng/mL LTA,2,32
14000,20210114,Day 3,1,3,A. baumannii,100ng/mL LTA,2,40
14000,20210114,Day 3,1,4,A. baumannii,100ng/mL LTA,2,50
14000,20210114,Day 3,1,1,A. baumannii,Fungi alone,2,50
14000,20210114,Day 3,1,2,A. baumannii,Fungi alone,2,34
14000,20210114,Day 3,1,3,A. baumannii,Fungi alone,2,52
14000,20210114,Day 3,1,4,A. baumannii,Fungi alone,2,54
14000,20210114,Day 3,1,1,A. baumannii,Autoclaved bacteria,2,30
14000,20210114,Day 3,1,2,A. baumannii,Autoclaved bacteria,2,42
14000,20210114,Day 3,1,3,A. baumannii,Autoclaved bacteria,2,40
14000,20210114,Day 3,1,4,A. baumannii,Autoclaved bacteria,2,44
14000,20210114,Day 3,1,1,E. coli,0.1ng/mL LPS,2,18
14000,20210114,Day 3,1,2,E. coli,0.1ng/mL LPS,2,14
14000,20210114,Day 3,1,3,E. coli,0.1ng/mL LPS,2,26
14000,20210114,Day 3,1,4,E. coli,0.1ng/mL LPS,2,16
14000,20210114,Day 3,1,1,E. coli,100ng/mL LPS,2,18
14000,20210114,Day 3,1,2,E. coli,100ng/mL LPS,2,22
14000,20210114,Day 3,1,3,E. coli,100ng/mL LPS,2,20
14000,20210114,Day 3,1,4,E. coli,100ng/mL LPS,2,22
14000,20210114,Day 3,1,1,E. coli,0.1ng/mL LTA,2,24
14000,20210114,Day 3,1,2,E. coli,0.1ng/mL LTA,2,16
14000,20210114,Day 3,1,3,E. coli,0.1ng/mL LTA,2,16
14000,20210114,Day 3,1,4,E. coli,0.1ng/mL LTA,2,22
14000,20210114,Day 3,1,1,E. coli,100ng/mL LTA,2,22
14000,20210114,Day 3,1,2,E. coli,100ng/mL LTA,2,20
14000,20210114,Day 3,1,3,E. coli,100ng/mL LTA,2,16
14000,20210114,Day 3,1,4,E. coli,100ng/mL LTA,2,22
14000,20210114,Day 3,1,1,E. coli,Fungi alone,2,16
14000,20210114,Day 3,1,2,E. coli,Fungi alone,2,24
14000,20210114,Day 3,1,3,E. coli,Fungi alone,2,18
14000,20210114,Day 3,1,4,E. coli,Fungi alone,2,22
14000,20210114,Day 3,1,1,E. coli,Autoclaved bacteria,2,28
14000,20210114,Day 3,1,2,E. coli,Autoclaved bacteria,2,22
14000,20210114,Day 3,1,3,E. coli,Autoclaved bacteria,2,20
14000,20210114,Day 3,1,4,E. coli,Autoclaved bacteria,2,22
14000,20210114,Day 3,1,1,P. aeruginosa,0.1ng/mL LPS,2,146
14000,20210114,Day 3,1,2,P. aeruginosa,0.1ng/mL LPS,2,168
14000,20210114,Day 3,1,3,P. aeruginosa,0.1ng/mL LPS,2,92
14000,20210114,Day 3,1,4,P. aeruginosa,0.1ng/mL LPS,2,114
14000,20210114,Day 3,1,1,P. aeruginosa,100ng/mL LPS,2,108
14000,20210114,Day 3,1,2,P. aeruginosa,100ng/mL LPS,2,148
14000,20210114,Day 3,1,3,P. aeruginosa,100ng/mL LPS,2,104
14000,20210114,Day 3,1,4,P. aeruginosa,100ng/mL LPS,2,96
14000,20210114,Day 3,1,1,P. aeruginosa,0.1ng/mL LTA,2,112
14000,20210114,Day 3,1,2,P. aeruginosa,0.1ng/mL LTA,2,116
14000,20210114,Day 3,1,3,P. aeruginosa,0.1ng/mL LTA,2,84
14000,20210114,Day 3,1,4,P. aeruginosa,0.1ng/mL LTA,2,76
14000,20210114,Day 3,1,1,P. aeruginosa,100ng/mL LTA,2,66
14000,20210114,Day 3,1,2,P. aeruginosa,100ng/mL LTA,2,72
14000,20210114,Day 3,1,3,P. aeruginosa,100ng/mL LTA,2,82
14000,20210114,Day 3,1,4,P. aeruginosa,100ng/mL LTA,2,104
14000,20210114,Day 3,1,1,P. aeruginosa,Fungi alone,2,166
14000,20210114,Day 3,1,2,P. aeruginosa,Fungi alone,2,148
14000,20210114,Day 3,1,3,P. aeruginosa,Fungi alone,2,78
14000,20210114,Day 3,1,4,P. aeruginosa,Fungi alone,2,94
14000,20210114,Day 3,1,1,P. aeruginosa,Autoclaved bacteria,2,80
14000,20210114,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,2,146
14000,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,2,72
14000,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,2,86
14000,20210114,Day 3,1,1,S. aureus,0.1ng/mL LPS,2,20
14000,20210114,Day 3,1,2,S. aureus,0.1ng/mL LPS,2,22
14000,20210114,Day 3,1,3,S. aureus,0.1ng/mL LPS,2,24
14000,20210114,Day 3,1,4,S. aureus,0.1ng/mL LPS,2,36
14000,20210114,Day 3,1,1,S. aureus,100ng/mL LPS,2,20
14000,20210114,Day 3,1,2,S. aureus,100ng/mL LPS,2,12
14000,20210114,Day 3,1,3,S. aureus,100ng/mL LPS,2,20
14000,20210114,Day 3,1,4,S. aureus,100ng/mL LPS,2,40
14000,20210114,Day 3,1,1,S. aureus,0.1ng/mL LTA,2,24
14000,20210114,Day 3,1,2,S. aureus,0.1ng/mL LTA,2,20
14000,20210114,Day 3,1,3,S. aureus,0.1ng/mL LTA,2,16
14000,20210114,Day 3,1,4,S. aureus,0.1ng/mL LTA,2,24
14000,20210114,Day 3,1,1,S. aureus,100ng/mL LTA,2,24
14000,20210114,Day 3,1,2,S. aureus,100ng/mL LTA,2,34
14000,20210114,Day 3,1,3,S. aureus,100ng/mL LTA,2,24
14000,20210114,Day 3,1,4,S. aureus,100ng/mL LTA,2,26
14000,20210114,Day 3,1,1,S. aureus,Fungi alone,2,22
14000,20210114,Day 3,1,2,S. aureus,Fungi alone,2,18
14000,20210114,Day 3,1,3,S. aureus,Fungi alone,2,18
14000,20210114,Day 3,1,4,S. aureus,Fungi alone,2,28
14000,20210114,Day 3,1,1,S. aureus,Autoclaved bacteria,2,18
14000,20210114,Day 3,1,2,S. aureus,Autoclaved bacteria,2,26
14000,20210114,Day 3,1,3,S. aureus,Autoclaved bacteria,2,28
14000,20210114,Day 3,1,4,S. aureus,Autoclaved bacteria,2,26
14000,20210119,Day 3,2,1,A. baumannii,0.1ng/mL LPS,24,2
14000,20210119,Day 3,2,2,A. baumannii,0.1ng/mL LPS,24,6
14000,20210119,Day 3,2,3,A. baumannii,0.1ng/mL LPS,24,2
14000,20210119,Day 3,2,4,A. baumannii,0.1ng/mL LPS,24,0
14000,20210119,Day 3,2,1,A. baumannii,100ng/mL LPS,24,2
14000,20210119,Day 3,2,2,A. baumannii,100ng/mL LPS,24,2
14000,20210119,Day 3,2,3,A. baumannii,100ng/mL LPS,24,2
14000,20210119,Day 3,2,4,A. baumannii,100ng/mL LPS,24,2
14000,20210119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,24,2
14000,20210119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,24,2
14000,20210119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,24,2
14000,20210119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,24,2
14000,20210119,Day 3,2,1,A. baumannii,100ng/mL LTA,24,0
14000,20210119,Day 3,2,2,A. baumannii,100ng/mL LTA,24,4
14000,20210119,Day 3,2,3,A. baumannii,100ng/mL LTA,24,2
14000,20210119,Day 3,2,4,A. baumannii,100ng/mL LTA,24,4
14000,20210119,Day 3,2,1,A. baumannii,Fungi alone,24,2
14000,20210119,Day 3,2,2,A. baumannii,Fungi alone,24,4
14000,20210119,Day 3,2,3,A. baumannii,Fungi alone,24,4
14000,20210119,Day 3,2,4,A. baumannii,Fungi alone,24,2
14000,20210119,Day 3,2,1,A. baumannii,Autoclaved bacteria,24,2
14000,20210119,Day 3,2,2,A. baumannii,Autoclaved bacteria,24,0
14000,20210119,Day 3,2,3,A. baumannii,Autoclaved bacteria,24,4
14000,20210119,Day 3,2,4,A. baumannii,Autoclaved bacteria,24,2
14000,20210119,Day 3,2,1,E. coli,0.1ng/mL LPS,24,0
14000,20210119,Day 3,2,2,E. coli,0.1ng/mL LPS,24,4
14000,20210119,Day 3,2,3,E. coli,0.1ng/mL LPS,24,14
14000,20210119,Day 3,2,4,E. coli,0.1ng/mL LPS,24,24
14000,20210119,Day 3,2,1,E. coli,100ng/mL LPS,24,2
14000,20210119,Day 3,2,2,E. coli,100ng/mL LPS,24,4
14000,20210119,Day 3,2,3,E. coli,100ng/mL LPS,24,20
14000,20210119,Day 3,2,4,E. coli,100ng/mL LPS,24,22
14000,20210119,Day 3,2,1,E. coli,0.1ng/mL LTA,24,2
14000,20210119,Day 3,2,2,E. coli,0.1ng/mL LTA,24,4
14000,20210119,Day 3,2,3,E. coli,0.1ng/mL LTA,24,20
14000,20210119,Day 3,2,4,E. coli,0.1ng/mL LTA,24,20
14000,20210119,Day 3,2,1,E. coli,100ng/mL LTA,24,0
14000,20210119,Day 3,2,2,E. coli,100ng/mL LTA,24,2
14000,20210119,Day 3,2,3,E. coli,100ng/mL LTA,24,22
14000,20210119,Day 3,2,4,E. coli,100ng/mL LTA,24,16
14000,20210119,Day 3,2,1,E. coli,Fungi alone,24,2
14000,20210119,Day 3,2,2,E. coli,Fungi alone,24,0
14000,20210119,Day 3,2,3,E. coli,Fungi alone,24,22
14000,20210119,Day 3,2,4,E. coli,Fungi alone,24,24
14000,20210119,Day 3,2,1,E. coli,Autoclaved bacteria,24,0
14000,20210119,Day 3,2,2,E. coli,Autoclaved bacteria,24,2
14000,20210119,Day 3,2,3,E. coli,Autoclaved bacteria,24,16
14000,20210119,Day 3,2,4,E. coli,Autoclaved bacteria,24,16
14000,20210119,Day 3,2,1,P. aeruginosa,0.1ng/mL LPS,24,204833
14000,20210119,Day 3,2,2,P. aeruginosa,0.1ng/mL LPS,24,218089
14000,20210119,Day 3,2,3,P. aeruginosa,0.1ng/mL LPS,24,215313
14000,20210119,Day 3,2,4,P. aeruginosa,0.1ng/mL LPS,24,205015
14000,20210119,Day 3,2,1,P. aeruginosa,100ng/mL LPS,24,208374
14000,20210119,Day 3,2,2,P. aeruginosa,100ng/mL LPS,24,226818
14000,20210119,Day 3,2,3,P. aeruginosa,100ng/mL LPS,24,222689
14000,20210119,Day 3,2,4,P. aeruginosa,100ng/mL LPS,24,200779
14000,20210119,Day 3,2,1,P. aeruginosa,0.1ng/mL LTA,24,228564
14000,20210119,Day 3,2,2,P. aeruginosa,0.1ng/mL LTA,24,250854
14000,20210119,Day 3,2,3,P. aeruginosa,0.1ng/mL LTA,24,230308
14000,20210119,Day 3,2,4,P. aeruginosa,0.1ng/mL LTA,24,222908
14000,20210119,Day 3,2,1,P. aeruginosa,100ng/mL LTA,24,238474
14000,20210119,Day 3,2,2,P. aeruginosa,100ng/mL LTA,24,221009
14000,20210119,Day 3,2,3,P. aeruginosa,100ng/mL LTA,24,234326
14000,20210119,Day 3,2,4,P. aeruginosa,100ng/mL LTA,24,102772
14000,20210119,Day 3,2,1,P. aeruginosa,Fungi alone,24,234446
14000,20210119,Day 3,2,2,P. aeruginosa,Fungi alone,24,224120
14000,20210119,Day 3,2,3,P. aeruginosa,Fungi alone,24,207757
14000,20210119,Day 3,2,4,P. aeruginosa,Fungi alone,24,207180
14000,20210119,Day 3,2,1,P. aeruginosa,Autoclaved bacteria,24,249420
14000,20210119,Day 3,2,2,P. aeruginosa,Autoclaved bacteria,24,168235
14000,20210119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,24,210166
