ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC
18208,20210118,Day 7,1,2,A. baumannii,100ng/mL LTA,293.3333333
18208,20210118,Day 7,1,3,A. baumannii,100ng/mL LTA,751.3333333
18208,20210118,Day 7,1,4,A. baumannii,100ng/mL LTA,352.6666667
18208,20210118,Day 7,1,1,A. baumannii,Fungi alone,789
18208,20210118,Day 7,1,2,A. baumannii,Fungi alone,529.6666667
18208,20210118,Day 7,1,3,A. baumannii,Fungi alone,947.6666667
18208,20210118,Day 7,1,4,A. baumannii,Fungi alone,617
18208,20210118,Day 7,1,1,A. baumannii,Autoclaved bacteria,592.3333333
18208,20210118,Day 7,1,2,A. baumannii,Autoclaved bacteria,774.3333333
18208,20210118,Day 7,1,3,A. baumannii,Autoclaved bacteria,793.6666667
18208,20210118,Day 7,1,4,A. baumannii,Autoclaved bacteria,604.3333333
18208,20210118,Day 7,1,1,E. coli,0.1ng/mL LPS,468.6666667
18208,20210118,Day 7,1,2,E. coli,0.1ng/mL LPS,276.3333333
18208,20210118,Day 7,1,3,E. coli,0.1ng/mL LPS,397
18208,20210118,Day 7,1,4,E. coli,0.1ng/mL LPS,222
18208,20210118,Day 7,1,1,E. coli,100ng/mL LPS,359.3333333
18208,20210118,Day 7,1,2,E. coli,100ng/mL LPS,244.3333333
18208,20210118,Day 7,1,3,E. coli,100ng/mL LPS,366.3333333
18208,20210118,Day 7,1,4,E. coli,100ng/mL LPS,217.6666667
18208,20210118,Day 7,1,1,E. coli,0.1ng/mL LTA,350
18208,20210118,Day 7,1,2,E. coli,0.1ng/mL LTA,369
18208,20210118,Day 7,1,3,E. coli,0.1ng/mL LTA,356.6666667
18208,20210118,Day 7,1,4,E. coli,0.1ng/mL LTA,360.3333333
18208,20210118,Day 7,1,1,E. coli,100ng/mL LTA,365
18208,20210118,Day 7,1,2,E. coli,100ng/mL LTA,149.6666667
18208,20210118,Day 7,1,3,E. coli,100ng/mL LTA,344.6666667
18208,20210118,Day 7,1,4,E. coli,100ng/mL LTA,153
18208,20210118,Day 7,1,1,E. coli,Fungi alone,324
18208,20210118,Day 7,1,2,E. coli,Fungi alone,332.3333333
18208,20210118,Day 7,1,3,E. coli,Fungi alone,333
18208,20210118,Day 7,1,4,E. coli,Fungi alone,208.3333333
18208,20210118,Day 7,1,1,E. coli,Autoclaved bacteria,299.3333333
18208,20210118,Day 7,1,2,E. coli,Autoclaved bacteria,315.6666667
18208,20210118,Day 7,1,3,E. coli,Autoclaved bacteria,381
18208,20210118,Day 7,1,4,E. coli,Autoclaved bacteria,411
18208,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,888
18208,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,52
18208,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,896.6666667
18208,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,71.66666667
18208,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,544.6666667
18208,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,57.66666667
18208,20210118,Day 7,1,3,P. aeruginosa,100ng/mL LPS,518
18208,20210118,Day 7,1,4,P. aeruginosa,100ng/mL LPS,38.66666667
18208,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,263.3333333
18208,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,315.3333333
18208,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,334
18208,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,345.6666667
18208,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LTA,561.6666667
18208,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LTA,37.66666667
18208,20210118,Day 7,1,3,P. aeruginosa,100ng/mL LTA,511.6666667
18208,20210118,Day 7,1,4,P. aeruginosa,100ng/mL LTA,23
18208,20210118,Day 7,1,1,P. aeruginosa,Fungi alone,409.3333333
18208,20210118,Day 7,1,2,P. aeruginosa,Fungi alone,50.66666667
18208,20210118,Day 7,1,3,P. aeruginosa,Fungi alone,714
18208,20210118,Day 7,1,4,P. aeruginosa,Fungi alone,63.33333333
18208,20210118,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,645.6666667
18208,20210118,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,291.6666667
18208,20210118,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,460.3333333
18208,20210118,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,607
18208,20210118,Day 7,1,1,S. aureus,0.1ng/mL LPS,45.33333333
18208,20210118,Day 7,1,2,S. aureus,0.1ng/mL LPS,32.33333333
18208,20210118,Day 7,1,3,S. aureus,0.1ng/mL LPS,61.66666667
18208,20210118,Day 7,1,4,S. aureus,0.1ng/mL LPS,59.66666667
18208,20210118,Day 7,1,1,S. aureus,100ng/mL LPS,71.33333333
18208,20210118,Day 7,1,2,S. aureus,100ng/mL LPS,82
18208,20210118,Day 7,1,3,S. aureus,100ng/mL LPS,48.33333333
18208,20210118,Day 7,1,4,S. aureus,100ng/mL LPS,46
18208,20210118,Day 7,1,1,S. aureus,0.1ng/mL LTA,49.33333333
18208,20210118,Day 7,1,2,S. aureus,0.1ng/mL LTA,78
18208,20210118,Day 7,1,3,S. aureus,0.1ng/mL LTA,58.66666667
18208,20210118,Day 7,1,4,S. aureus,0.1ng/mL LTA,81
18208,20210118,Day 7,1,1,S. aureus,100ng/mL LTA,43
18208,20210118,Day 7,1,2,S. aureus,100ng/mL LTA,13.66666667
18208,20210118,Day 7,1,3,S. aureus,100ng/mL LTA,81
18208,20210118,Day 7,1,4,S. aureus,100ng/mL LTA,29.66666667
18208,20210118,Day 7,1,1,S. aureus,Fungi alone,55
18208,20210118,Day 7,1,2,S. aureus,Fungi alone,73.33333333
18208,20210118,Day 7,1,3,S. aureus,Fungi alone,67.33333333
18208,20210118,Day 7,1,4,S. aureus,Fungi alone,94.66666667
18208,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,44.33333333
18208,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,52
18208,20210118,Day 7,1,3,S. aureus,Autoclaved bacteria,77.33333333
18208,20210118,Day 7,1,4,S. aureus,Autoclaved bacteria,83.33333333
18209,20210310,Day 7,1,1,A. baumannii,0.1ng/mL LPS,733.3333333
18209,20210310,Day 7,1,2,A. baumannii,0.1ng/mL LPS,632.6666667
18209,20210310,Day 7,1,3,A. baumannii,0.1ng/mL LPS,731.3333333
18209,20210310,Day 7,1,4,A. baumannii,0.1ng/mL LPS,622.3333333
18209,20210310,Day 7,1,1,A. baumannii,100ng/mL LPS,659.3333333
18209,20210310,Day 7,1,2,A. baumannii,100ng/mL LPS,722.6666667
18209,20210310,Day 7,1,3,A. baumannii,100ng/mL LPS,530.6666667
18209,20210310,Day 7,1,4,A. baumannii,100ng/mL LPS,570.6666667
18209,20210310,Day 7,1,1,A. baumannii,0.1ng/mL LTA,483.6666667
18209,20210310,Day 7,1,2,A. baumannii,0.1ng/mL LTA,522.6666667
18209,20210310,Day 7,1,3,A. baumannii,0.1ng/mL LTA,426
18209,20210310,Day 7,1,4,A. baumannii,0.1ng/mL LTA,568.6666667
18209,20210310,Day 7,1,1,A. baumannii,100ng/mL LTA,796.3333333
18209,20210310,Day 7,1,2,A. baumannii,100ng/mL LTA,874.3333333
18209,20210310,Day 7,1,3,A. baumannii,100ng/mL LTA,705
18209,20210310,Day 7,1,4,A. baumannii,100ng/mL LTA,677
18209,20210310,Day 7,1,1,A. baumannii,Fungi alone,519.6666667
18209,20210310,Day 7,1,2,A. baumannii,Fungi alone,627.6666667
18209,20210310,Day 7,1,3,A. baumannii,Fungi alone,508
18209,20210310,Day 7,1,4,A. baumannii,Fungi alone,512.6666667
18209,20210310,Day 7,1,1,A. baumannii,Autoclaved bacteria,1250.333333
18209,20210310,Day 7,1,2,A. baumannii,Autoclaved bacteria,1565.666667
18209,20210310,Day 7,1,3,A. baumannii,Autoclaved bacteria,641.3333333
18209,20210310,Day 7,1,4,A. baumannii,Autoclaved bacteria,684.6666667
18209,20210310,Day 7,1,1,E. coli,0.1ng/mL LPS,371
18209,20210310,Day 7,1,2,E. coli,0.1ng/mL LPS,266.3333333
18209,20210310,Day 7,1,3,E. coli,0.1ng/mL LPS,408
18209,20210310,Day 7,1,4,E. coli,0.1ng/mL LPS,271
18209,20210310,Day 7,1,1,E. coli,100ng/mL LPS,285
18209,20210310,Day 7,1,2,E. coli,100ng/mL LPS,301.6666667
18209,20210310,Day 7,1,3,E. coli,100ng/mL LPS,221
18209,20210310,Day 7,1,4,E. coli,100ng/mL LPS,231
18209,20210310,Day 7,1,1,E. coli,0.1ng/mL LTA,170.3333333
18209,20210310,Day 7,1,2,E. coli,0.1ng/mL LTA,263.3333333
18209,20210310,Day 7,1,3,E. coli,0.1ng/mL LTA,327
18209,20210310,Day 7,1,4,E. coli,0.1ng/mL LTA,260
18209,20210310,Day 7,1,1,E. coli,100ng/mL LTA,329.3333333
18209,20210310,Day 7,1,2,E. coli,100ng/mL LTA,347
18209,20210310,Day 7,1,3,E. coli,100ng/mL LTA,297
18209,20210310,Day 7,1,4,E. coli,100ng/mL LTA,372.6666667
18209,20210310,Day 7,1,1,E. coli,Fungi alone,189.6666667
18209,20210310,Day 7,1,2,E. coli,Fungi alone,139.6666667
18209,20210310,Day 7,1,3,E. coli,Fungi alone,210.3333333
18209,20210310,Day 7,1,4,E. coli,Fungi alone,300
18209,20210310,Day 7,1,1,E. coli,Autoclaved bacteria,430.6666667
18209,20210310,Day 7,1,2,E. coli,Autoclaved bacteria,423.6666667
18209,20210310,Day 7,1,3,E. coli,Autoclaved bacteria,344.3333333
18209,20210310,Day 7,1,4,E. coli,Autoclaved bacteria,339
18209,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,1260.333333
18209,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,648
18209,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,711.6666667
18209,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,544
18209,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,1403
18209,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LPS,1676.666667
18209,20210310,Day 7,1,3,P. aeruginosa,100ng/mL LPS,538.6666667
18209,20210310,Day 7,1,4,P. aeruginosa,100ng/mL LPS,521
18209,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,866.6666667
18209,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,843.6666667
18209,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,516.3333333
18209,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,560.6666667
18209,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LTA,1139.333333
18209,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LTA,1233
18209,20210310,Day 7,1,3,P. aeruginosa,100ng/mL LTA,608
18209,20210310,Day 7,1,4,P. aeruginosa,100ng/mL LTA,859.3333333
18209,20210310,Day 7,1,1,P. aeruginosa,Fungi alone,890.3333333
18209,20210310,Day 7,1,2,P. aeruginosa,Fungi alone,595.3333333
18209,20210310,Day 7,1,3,P. aeruginosa,Fungi alone,436.3333333
18209,20210310,Day 7,1,4,P. aeruginosa,Fungi alone,552.3333333
18209,20210310,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,1179.666667
18209,20210310,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,884
18209,20210310,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,1427.333333
18209,20210310,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,930
18209,20210310,Day 7,1,1,S. aureus,0.1ng/mL LPS,76.66666667
18209,20210310,Day 7,1,2,S. aureus,0.1ng/mL LPS,111.6666667
18209,20210310,Day 7,1,3,S. aureus,0.1ng/mL LPS,109.6666667
18209,20210310,Day 7,1,4,S. aureus,0.1ng/mL LPS,55.66666667
18209,20210310,Day 7,1,1,S. aureus,100ng/mL LPS,64
18209,20210310,Day 7,1,2,S. aureus,100ng/mL LPS,85.33333333
18209,20210310,Day 7,1,3,S. aureus,100ng/mL LPS,66
18209,20210310,Day 7,1,4,S. aureus,100ng/mL LPS,45.33333333
18209,20210310,Day 7,1,1,S. aureus,0.1ng/mL LTA,80.66666667
18209,20210310,Day 7,1,2,S. aureus,0.1ng/mL LTA,54.66666667
18209,20210310,Day 7,1,3,S. aureus,0.1ng/mL LTA,72
18209,20210310,Day 7,1,4,S. aureus,0.1ng/mL LTA,99
18209,20210310,Day 7,1,1,S. aureus,100ng/mL LTA,66.33333333
18209,20210310,Day 7,1,2,S. aureus,100ng/mL LTA,54.66666667
18209,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,96.66666667
18209,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,54.66666667
18209,20210310,Day 7,1,1,S. aureus,Fungi alone,65.33333333
18209,20210310,Day 7,1,2,S. aureus,Fungi alone,73
18209,20210310,Day 7,1,3,S. aureus,Fungi alone,70.33333333
18209,20210310,Day 7,1,4,S. aureus,Fungi alone,56.66666667
18209,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,102.6666667
18209,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,86
18209,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,80.33333333
18209,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,78.66666667
18216,20210210,Day 7,1,1,A. baumannii,0.1ng/mL LPS,2086.333333
18216,20210210,Day 7,1,2,A. baumannii,0.1ng/mL LPS,1871
18216,20210210,Day 7,1,3,A. baumannii,0.1ng/mL LPS,1919.333333
18216,20210210,Day 7,1,4,A. baumannii,0.1ng/mL LPS,1671
18216,20210210,Day 7,1,1,A. baumannii,100ng/mL LPS,1599
18216,20210210,Day 7,1,2,A. baumannii,100ng/mL LPS,1217.333333
18216,20210210,Day 7,1,3,A. baumannii,100ng/mL LPS,1439
18216,20210210,Day 7,1,4,A. baumannii,100ng/mL LPS,1061.333333
18216,20210210,Day 7,1,1,A. baumannii,0.1ng/mL LTA,2028
18216,20210210,Day 7,1,2,A. baumannii,0.1ng/mL LTA,1295.333333
18216,20210210,Day 7,1,3,A. baumannii,0.1ng/mL LTA,1795.333333
18216,20210210,Day 7,1,4,A. baumannii,0.1ng/mL LTA,1149.333333
18216,20210210,Day 7,1,1,A. baumannii,100ng/mL LTA,2073.333333
18216,20210210,Day 7,1,2,A. baumannii,100ng/mL LTA,1291.666667
18216,20210210,Day 7,1,3,A. baumannii,100ng/mL LTA,1923.333333
18216,20210210,Day 7,1,4,A. baumannii,100ng/mL LTA,1180
18216,20210210,Day 7,1,1,A. baumannii,Fungi alone,1623.666667
18216,20210210,Day 7,1,2,A. baumannii,Fungi alone,2027
18216,20210210,Day 7,1,3,A. baumannii,Fungi alone,1628
18216,20210210,Day 7,1,4,A. baumannii,Fungi alone,1840
18216,20210210,Day 7,1,1,A. baumannii,Autoclaved bacteria,2149.333333
18216,20210210,Day 7,1,2,A. baumannii,Autoclaved bacteria,1850
18216,20210210,Day 7,1,3,A. baumannii,Autoclaved bacteria,2231.666667
18216,20210210,Day 7,1,4,A. baumannii,Autoclaved bacteria,1425.333333
18216,20210210,Day 7,1,1,E. coli,0.1ng/mL LPS,1720.333333
18216,20210210,Day 7,1,2,E. coli,0.1ng/mL LPS,2077
18216,20210210,Day 7,1,3,E. coli,0.1ng/mL LPS,1636.666667
18216,20210210,Day 7,1,4,E. coli,0.1ng/mL LPS,1483
18216,20210210,Day 7,1,1,E. coli,100ng/mL LPS,1201.333333
18216,20210210,Day 7,1,2,E. coli,100ng/mL LPS,1114.333333
18216,20210210,Day 7,1,3,E. coli,100ng/mL LPS,1128.333333
18216,20210210,Day 7,1,4,E. coli,100ng/mL LPS,812.3333333
18216,20210210,Day 7,1,1,E. coli,0.1ng/mL LTA,1226
18216,20210210,Day 7,1,2,E. coli,0.1ng/mL LTA,787
18216,20210210,Day 7,1,3,E. coli,0.1ng/mL LTA,1129
18216,20210210,Day 7,1,4,E. coli,0.1ng/mL LTA,862
18216,20210210,Day 7,1,1,E. coli,100ng/mL LTA,1286.333333
18216,20210210,Day 7,1,2,E. coli,100ng/mL LTA,927.6666667
18216,20210210,Day 7,1,3,E. coli,100ng/mL LTA,1172.666667
18216,20210210,Day 7,1,4,E. coli,100ng/mL LTA,882.3333333
18216,20210210,Day 7,1,1,E. coli,Fungi alone,1145
18216,20210210,Day 7,1,2,E. coli,Fungi alone,1253.666667
18216,20210210,Day 7,1,3,E. coli,Fungi alone,1069.333333
18216,20210210,Day 7,1,4,E. coli,Fungi alone,1203.333333
18216,20210210,Day 7,1,1,E. coli,Autoclaved bacteria,1479
18216,20210210,Day 7,1,2,E. coli,Autoclaved bacteria,1351.666667
18216,20210210,Day 7,1,3,E. coli,Autoclaved bacteria,1452
18216,20210210,Day 7,1,4,E. coli,Autoclaved bacteria,1213
18216,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,2650.333333
18216,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,2206.333333
18216,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,2386.666667
18216,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,2096.333333
18216,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LPS,1624.666667
18216,20210210,Day 7,1,2,P. aeruginosa,100ng/mL LPS,2073.666667
18216,20210210,Day 7,1,3,P. aeruginosa,100ng/mL LPS,1675.333333
18216,20210210,Day 7,1,4,P. aeruginosa,100ng/mL LPS,1923
18216,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,4343.333333
18216,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,1925
18216,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,2394
18216,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,2117
18216,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LTA,2148
18216,20210210,Day 7,1,2,P. aeruginosa,100ng/mL LTA,4151.333333
18216,20210210,Day 7,1,3,P. aeruginosa,100ng/mL LTA,2005
18216,20210210,Day 7,1,4,P. aeruginosa,100ng/mL LTA,2010.333333
18216,20210210,Day 7,1,1,P. aeruginosa,Fungi alone,2798.333333
18216,20210210,Day 7,1,2,P. aeruginosa,Fungi alone,3528
18216,20210210,Day 7,1,3,P. aeruginosa,Fungi alone,2035.333333
18216,20210210,Day 7,1,4,P. aeruginosa,Fungi alone,2158
18216,20210210,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,1753
18216,20210210,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,2358
18216,20210210,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,2284.666667
18216,20210210,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,1809
18216,20210210,Day 7,1,1,S. aureus,0.1ng/mL LPS,120
18216,20210210,Day 7,1,2,S. aureus,0.1ng/mL LPS,221.6666667
18216,20210210,Day 7,1,3,S. aureus,0.1ng/mL LPS,247
18216,20210210,Day 7,1,4,S. aureus,0.1ng/mL LPS,106
18216,20210210,Day 7,1,1,S. aureus,100ng/mL LPS,77
18216,20210210,Day 7,1,2,S. aureus,100ng/mL LPS,111.3333333
18216,20210210,Day 7,1,3,S. aureus,100ng/mL LPS,140.6666667
18216,20210210,Day 7,1,4,S. aureus,100ng/mL LPS,255.3333333
18216,20210210,Day 7,1,1,S. aureus,0.1ng/mL LTA,349.3333333
18216,20210210,Day 7,1,2,S. aureus,0.1ng/mL LTA,220
18216,20210210,Day 7,1,3,S. aureus,0.1ng/mL LTA,157
18216,20210210,Day 7,1,4,S. aureus,0.1ng/mL LTA,130.3333333
18216,20210210,Day 7,1,1,S. aureus,100ng/mL LTA,231.6666667
18216,20210210,Day 7,1,2,S. aureus,100ng/mL LTA,193.6666667
18216,20210210,Day 7,1,3,S. aureus,100ng/mL LTA,141.6666667
18216,20210210,Day 7,1,4,S. aureus,100ng/mL LTA,124.3333333
18216,20210210,Day 7,1,1,S. aureus,Fungi alone,202
18216,20210210,Day 7,1,2,S. aureus,Fungi alone,207.3333333
18216,20210210,Day 7,1,3,S. aureus,Fungi alone,177.6666667
18216,20210210,Day 7,1,4,S. aureus,Fungi alone,165.3333333
18216,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,213.3333333
18216,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,192
18216,20210210,Day 7,1,3,S. aureus,Autoclaved bacteria,184.3333333
18216,20210210,Day 7,1,4,S. aureus,Autoclaved bacteria,153.3333333
19129,20201118,Day 7,1,1,A. baumannii,0.1ng/mL LPS,6949.333333
19129,20201118,Day 7,1,2,A. baumannii,0.1ng/mL LPS,1607.666667
19129,20201118,Day 7,1,3,A. baumannii,0.1ng/mL LPS,4718
19129,20201118,Day 7,1,4,A. baumannii,0.1ng/mL LPS,1353
19129,20201118,Day 7,1,1,A. baumannii,100ng/mL LPS,1051.666667
19129,20201118,Day 7,1,2,A. baumannii,100ng/mL LPS,91.66666667
19129,20201118,Day 7,1,3,A. baumannii,100ng/mL LPS,1992
19129,20201118,Day 7,1,4,A. baumannii,100ng/mL LPS,1247
19129,20201118,Day 7,1,1,A. baumannii,0.1ng/mL LTA,3349
19129,20201118,Day 7,1,2,A. baumannii,0.1ng/mL LTA,2563.666667
19129,20201118,Day 7,1,3,A. baumannii,0.1ng/mL LTA,2894.666667
19129,20201118,Day 7,1,4,A. baumannii,0.1ng/mL LTA,2060
19129,20201118,Day 7,1,1,A. baumannii,100ng/mL LTA,2433.333333
19129,20201118,Day 7,1,2,A. baumannii,100ng/mL LTA,507.6666667
19129,20201118,Day 7,1,3,A. baumannii,100ng/mL LTA,1814.333333
19129,20201118,Day 7,1,4,A. baumannii,100ng/mL LTA,932.3333333
19129,20201118,Day 7,1,1,A. baumannii,Fungi alone,1122
19129,20201118,Day 7,1,2,A. baumannii,Fungi alone,1459
19129,20201118,Day 7,1,3,A. baumannii,Fungi alone,995.6666667
19129,20201118,Day 7,1,4,A. baumannii,Fungi alone,2393.333333
19129,20201118,Day 7,1,1,A. baumannii,Autoclaved bacteria,7588.666667
19129,20201118,Day 7,1,2,A. baumannii,Autoclaved bacteria,1968.333333
19129,20201118,Day 7,1,3,A. baumannii,Autoclaved bacteria,775.6666667
19129,20201118,Day 7,1,4,A. baumannii,Autoclaved bacteria,1377
19129,20201118,Day 7,1,1,E. coli,0.1ng/mL LPS,1603
19129,20201118,Day 7,1,2,E. coli,0.1ng/mL LPS,407.3333333
19129,20201118,Day 7,1,3,E. coli,0.1ng/mL LPS,802.3333333
19129,20201118,Day 7,1,4,E. coli,0.1ng/mL LPS,559.3333333
19129,20201118,Day 7,1,1,E. coli,100ng/mL LPS,437.6666667
19129,20201118,Day 7,1,2,E. coli,100ng/mL LPS,419.6666667
19129,20201118,Day 7,1,3,E. coli,100ng/mL LPS,396.3333333
19129,20201118,Day 7,1,4,E. coli,100ng/mL LPS,390.3333333
19129,20201118,Day 7,1,1,E. coli,0.1ng/mL LTA,885
19129,20201118,Day 7,1,2,E. coli,0.1ng/mL LTA,471.6666667
19129,20201118,Day 7,1,3,E. coli,0.1ng/mL LTA,664
19129,20201118,Day 7,1,4,E. coli,0.1ng/mL LTA,578
19129,20201118,Day 7,1,1,E. coli,100ng/mL LTA,596
19129,20201118,Day 7,1,2,E. coli,100ng/mL LTA,371
19129,20201118,Day 7,1,3,E. coli,100ng/mL LTA,636
19129,20201118,Day 7,1,4,E. coli,100ng/mL LTA,119
19129,20201118,Day 7,1,1,E. coli,Fungi alone,283.3333333
19129,20201118,Day 7,1,2,E. coli,Fungi alone,715.6666667
19129,20201118,Day 7,1,3,E. coli,Fungi alone,492
19129,20201118,Day 7,1,4,E. coli,Fungi alone,416.6666667
19129,20201118,Day 7,1,1,E. coli,Autoclaved bacteria,942
19129,20201118,Day 7,1,2,E. coli,Autoclaved bacteria,1147
19129,20201118,Day 7,1,3,E. coli,Autoclaved bacteria,580
19129,20201118,Day 7,1,4,E. coli,Autoclaved bacteria,520.6666667
19129,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,2811
19129,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,655.3333333
19129,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,1262
19129,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,291.3333333
19129,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,297.3333333
19129,20201118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,185.6666667
19129,20201118,Day 7,1,3,P. aeruginosa,100ng/mL LPS,801
19129,20201118,Day 7,1,4,P. aeruginosa,100ng/mL LPS,119.6666667
19129,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LTA,1451.666667
19129,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LTA,983.6666667
19129,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LTA,1049
19129,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LTA,1193
19129,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LTA,1558.666667
19129,20201118,Day 7,1,2,P. aeruginosa,100ng/mL LTA,489.3333333
19129,20201118,Day 7,1,3,P. aeruginosa,100ng/mL LTA,1052
19129,20201118,Day 7,1,4,P. aeruginosa,100ng/mL LTA,322
19129,20201118,Day 7,1,1,P. aeruginosa,Fungi alone,455.3333333
19129,20201118,Day 7,1,2,P. aeruginosa,Fungi alone,922.3333333
19129,20201118,Day 7,1,3,P. aeruginosa,Fungi alone,414
19129,20201118,Day 7,1,4,P. aeruginosa,Fungi alone,990
19129,20201118,Day 7,1,1,P. aeruginosa,Autoclaved bacteria,1686.333333
19129,20201118,Day 7,1,2,P. aeruginosa,Autoclaved bacteria,689
19129,20201118,Day 7,1,3,P. aeruginosa,Autoclaved bacteria,609.6666667
19129,20201118,Day 7,1,4,P. aeruginosa,Autoclaved bacteria,258.6666667
19129,20201118,Day 7,1,1,S. aureus,0.1ng/mL LPS,19.66666667
19129,20201118,Day 7,1,2,S. aureus,0.1ng/mL LPS,24
19129,20201118,Day 7,1,3,S. aureus,0.1ng/mL LPS,13.66666667
19129,20201118,Day 7,1,4,S. aureus,0.1ng/mL LPS,33.33333333
19129,20201118,Day 7,1,1,S. aureus,100ng/mL LPS,59
19129,20201118,Day 7,1,2,S. aureus,100ng/mL LPS,28.33333333
19129,20201118,Day 7,1,3,S. aureus,100ng/mL LPS,78.66666667
19129,20201118,Day 7,1,4,S. aureus,100ng/mL LPS,21.33333333
19129,20201118,Day 7,1,1,S. aureus,0.1ng/mL LTA,18
19129,20201118,Day 7,1,2,S. aureus,0.1ng/mL LTA,12
19129,20201118,Day 7,1,3,S. aureus,0.1ng/mL LTA,11
19129,20201118,Day 7,1,4,S. aureus,0.1ng/mL LTA,13.66666667
19129,20201118,Day 7,1,1,S. aureus,100ng/mL LTA,30
19129,20201118,Day 7,1,2,S. aureus,100ng/mL LTA,39.33333333
19129,20201118,Day 7,1,3,S. aureus,100ng/mL LTA,26.66666667
19129,20201118,Day 7,1,4,S. aureus,100ng/mL LTA,17
19129,20201118,Day 7,1,1,S. aureus,Fungi alone,19
19129,20201118,Day 7,1,2,S. aureus,Fungi alone,17
19129,20201118,Day 7,1,3,S. aureus,Fungi alone,37.66666667
19129,20201118,Day 7,1,4,S. aureus,Fungi alone,7.666666667
19129,20201118,Day 7,1,1,S. aureus,Autoclaved bacteria,26.33333333
19129,20201118,Day 7,1,2,S. aureus,Autoclaved bacteria,61.33333333
19129,20201118,Day 7,1,3,S. aureus,Autoclaved bacteria,40
